,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3527,0.0,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,0.0
3528,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
3529,0.0,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
3530,0.0,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
3531,0.0,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
3532,0.0,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,-0.30000000000000004
3533,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,-0.30000000000000004,-0.30000000000000004
3534,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,-0.30000000000000004,-0.30000000000000004
3535,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,0.0
3536,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,0.0
3537,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,0.0
3538,-0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,0.0
3539,-0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,0.0
3540,-0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,0.0
3541,-0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0
3542,-0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0
3543,-0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0
3544,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004
3545,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004
3546,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,-0.30000000000000004
3547,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,-0.30000000000000004
3548,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0
3549,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.0,0.0
3550,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0
3551,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0
3552,0.0,0.0,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0
3553,0.0,0.0,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0
3554,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.0
3555,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.0
3556,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.0
3557,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.0
3558,0.0,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0
3559,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.0
3560,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0
3561,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0
3562,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0
3563,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0
3564,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.30000000000000004
3565,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.30000000000000004
3566,0.0,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004
3567,0.0,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004
3568,0.0,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004
3569,0.0,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004
3570,-0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004
3571,-0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.0
3572,-0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.0
3573,-0.30000000000000004,0.0,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.0
3574,-0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.0
3575,-0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.0
3576,-0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.0
3577,-0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.0,0.0
3578,0.0,0.0,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,-0.30000000000000004,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0
3579,0.0,0.0,-0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,-0.30000000000000004,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0
3580,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004
3581,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.0,-0.30000000000000004
3582,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004
3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3584,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.0,-0.30000000000000004
3585,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
3586,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
3587,0.0,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
3588,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
3589,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
3590,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004
3591,0.0,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,-0.30000000000000004
3592,0.0,0.0,0.0,0.30000000000000004,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004
3593,0.0,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004
3594,0.0,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004
3595,0.0,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.0
3596,0.0,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.30000000000000004
3597,0.0,0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.30000000000000004
3598,0.0,0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.30000000000000004
3599,0.0,0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,-0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.30000000000000004
3600,0.0,0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.30000000000000004
3601,0.0,0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.30000000000000004
3602,0.0,0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.30000000000000004
3603,0.0,0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.30000000000000004,-0.30000000000000004,0.30000000000000004
3604,0.0,0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.0,-0.30000000000000004,0.30000000000000004
3605,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.0,-0.30000000000000004,0.30000000000000004
3606,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,-0.30000000000000004,0.0,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.0,-0.30000000000000004,0.30000000000000004
3607,0.0,0.30000000000000004,0.0,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,-0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.30000000000000004,-0.30000000000000004,0.0,0.0,-0.30000000000000004,0.30000000000000004
